amount,is_foreign,new_device,Class
2670.1379243993265,0,0,1
1954.8391571662492,0,0,0
560.3556094421597,0,0,0
1389.784716495461,1,0,0
1404.6329868550172,1,0,0
108.83751880671802,1,0,1
2328.445680867632,0,0,0
703.7074897567544,1,1,0
1751.33255752333,1,0,0
385.7354261645083,0,0,0
2258.7905145459263,0,0,0
492.9884540601712,1,0,0
10.896806615175478,0,1,1
2357.9072969624535,1,0,0
95.72561054847526,0,0,0
384.65363338503886,0,0,0
2996.9723831882857,1,0,0
3007.9495401039894,1,1,1
851.9972910552638,0,0,0
999.2300803905247,1,0,0
595.0146636228576,0,0,0
347.02277874619705,1,0,1
398.48633455038976,1,0,0
1116.3235799285062,1,0,1
1395.8378736630773,0,0,0
1568.1954162211487,0,0,0
1558.8310318487418,1,0,0
95.63694654031944,0,0,0
682.049596573356,0,0,0
59.28170644873779,1,0,0
797.461315695393,0,0,0
582.5552749872835,0,0,0
2186.6186642208013,0,0,1
432.1916194678851,0,0,0
124.50597755245087,0,0,0
154.30765454211937,1,0,0
1433.4305470790937,0,0,0
962.905679748035,0,0,0
106.60871224538545,1,0,0
87.85552166860508,1,0,0
1207.2084716530997,1,0,0
75.54608952579714,0,0,0
1725.1858538085814,1,0,0
1224.999753130005,0,1,1
84.84875058031206,0,0,0
88.6538677778067,0,0,0
4315.458562058092,0,0,0
468.8375825522896,0,0,0
463.0552604753125,1,0,0
1675.5754032826771,0,0,0
2942.1645379632437,1,0,0
4268.773939601984,0,0,0
1399.8992301163419,0,0,0
472.02099961912563,0,0,0
87.19399369795725,1,0,0
1501.2425404546257,1,0,0
817.3604075614929,1,0,0
552.0331253049737,1,0,0
2368.2376754780903,1,0,0
117.88020797188024,1,0,0
678.5051093729543,1,0,0
11.418589432541669,0,0,0
632.3543695829262,0,0,0
57.95043106592578,0,0,0
126.49099593117121,0,0,0
125.02623200745627,0,0,0
1047.5683864069715,0,0,0
1370.5977175964726,0,0,0
875.5537772028686,0,0,0
3274.720209102377,1,0,0
469.79657792026717,0,0,0
336.4691574205587,0,0,0
2029.5025381702296,1,0,0
253.08206773185339,0,0,0
3302.870106251911,0,0,0
12.228944358969308,0,0,0
3502.526922879482,0,0,1
44.1189986185019,0,0,0
2217.721229160009,0,0,0
750.1432503493903,0,0,0
4956.828607926032,1,0,1
76.66137595445494,0,0,0
807.1096637333488,1,0,0
3483.575221256005,0,0,0
740.4439331810439,0,0,0
992.6282903811874,1,0,0
1189.9012381167743,0,0,0
606.1277556769509,1,0,0
987.6741730080221,0,1,0
877.8258618057556,1,0,1
2314.2327694826477,0,0,0
46.51146174348098,0,0,0
329.8427258987585,1,0,0
3003.9960058609313,1,0,0
2209.6758284534862,0,0,0
608.17526195962,1,0,1
967.9330287389772,0,0,0
324.87341989513016,0,0,0
208.4041614360645,0,0,0
623.0585988040988,1,0,0
435.95353461673335,1,0,1
876.243706006643,0,0,0
80.92228443318479,0,1,0
3664.9601225225674,1,0,0
4283.865575552539,0,0,0
1197.8638819127893,0,0,0
768.0784344120899,0,0,0
370.37930155436,0,0,0
1680.9071674879967,0,0,0
1154.3295836488157,0,0,0
177.47365410048837,1,0,0
2418.3010919991275,1,0,1
1728.9945113672713,0,0,0
2991.738525033436,0,0,0
1293.6040041961344,0,0,0
950.4040195913727,0,0,0
541.7025065931134,1,0,1
2699.0183615471183,1,0,1
2010.3923800469202,1,0,0
46.272938653122786,1,0,0
26.720816866511363,0,0,0
472.34776158326287,0,0,0
1663.6477229960863,1,0,0
4364.275468220168,1,0,1
163.0095099344797,0,0,0
901.7241302157357,0,0,0
479.47369975809613,1,0,1
3503.7085543759626,0,0,0
1845.9132074336346,1,0,1
1822.1900464698572,1,0,1
632.4155711397735,0,1,0
535.834936327349,1,0,0
319.3888921500612,1,0,0
58.02696384483622,1,0,0
2000.4261400033104,0,0,0
1676.1174392499229,0,0,0
8172.445597818083,0,0,1
5694.873400744333,0,0,1
810.651592641394,0,0,0
1465.2830902062608,0,0,0
2896.171682874436,1,0,1
1894.7720147092457,0,0,0
284.15244458114654,0,0,0
598.8268273998644,0,0,0
138.29634431308867,1,0,1
3080.223786441709,1,0,0
931.8477025886182,0,0,0
259.6037254184837,1,0,0
1113.8295391732502,0,0,0
962.6704347430717,0,0,0
443.4204622971061,1,0,0
120.53912139846928,1,0,0
1113.4412835191022,0,1,0
734.6104241860377,1,1,1
1479.8070809605151,1,0,0
734.3098604235151,0,0,0
1911.770111308484,0,0,0
802.7541190214876,0,0,0
823.1145809801471,0,0,0
2092.7586432297717,0,0,0
516.647313988117,1,0,0
143.88795539029894,0,0,0
29.205021432094686,1,0,0
1407.0574526625855,0,0,0
968.3989670606796,0,0,0
1217.6653477978764,0,0,0
239.48149349344348,0,0,0
146.61255122827865,0,0,0
14.651476265668782,1,0,1
431.6872615150693,1,0,0
891.3973756649445,0,0,0
497.9818675611507,1,0,0
575.3195628284312,0,0,0
2345.0615229814416,0,0,0
428.1026144251117,0,0,0
721.5250280723211,1,0,0
1530.8717377197017,0,0,0
505.0801312991797,0,0,0
973.0904753530854,0,0,0
1983.1406436843067,1,0,1
2986.1904153746677,1,0,1
159.08187931483596,1,0,0
2611.662763042079,1,0,1
677.5027809955307,0,0,0
298.73545435139573,1,0,0
614.5869673706975,1,0,1
3913.6530975805917,0,0,0
678.4912926673597,0,0,0
398.6160321004998,0,0,0
1003.4862739576596,0,0,0
274.62846771560294,1,0,0
78.89530497623504,0,0,0
137.97521971241585,0,0,0
137.01842406700712,1,0,1
164.75990155667296,0,0,0
149.46006606751655,0,0,0
1024.0840510758064,1,0,0
200.74635703448163,0,0,0
424.1393157948052,1,0,0
2270.9741251283576,0,0,0
642.3811416465936,0,0,0
1101.2890836523804,0,0,0
189.12851711321647,0,0,0
213.55098099509507,1,0,0
41.72721271756531,1,0,0
185.0473440655809,1,0,0
326.54811863114554,0,0,0
194.81181748310794,1,0,0
92.88590786036757,1,0,0
128.55621349335252,0,0,0
617.6293433653791,1,0,0
231.09220634509657,0,0,0
452.9811155109185,0,0,0
700.0051847143304,1,0,0
1172.4574340125423,1,0,0
40.10573010001543,0,0,0
1606.4942438261196,0,0,0
988.5936903672964,1,0,0
85.29543037633427,1,0,0
2068.1346984880906,0,0,0
2536.6935463789277,0,0,0
63.02282756016341,0,0,0
324.17684312865083,1,0,0
1640.9351832266425,0,0,0
1379.3572402143084,0,0,0
203.9796320618005,0,0,0
234.89903118153325,1,0,0
462.7851100243697,1,0,0
662.6625646686144,1,0,0
963.001834058552,0,0,0
460.3125630003512,0,0,0
620.8911092209177,1,0,1
1376.2289403898424,1,0,0
37.372952321478465,1,0,0
290.9366218823972,1,0,1
1249.4918749560259,1,0,0
2255.7667543306134,1,0,1
716.7791122084009,1,0,0
759.5295023530689,1,0,0
113.36133854066338,0,0,0
593.1432460835508,0,0,0
760.6067990552899,1,0,0
277.6928032606533,0,0,0
313.67461187854383,1,0,0
473.66498480247196,0,0,0
20.275360750314515,0,0,0
388.72476125613576,0,0,0
237.55693562362987,0,0,0
396.74923023198266,0,0,0
127.56310328478126,0,0,0
2212.079899943025,1,0,0
900.3988138795597,0,0,0
1136.6329578930317,0,0,0
1556.7090323777913,0,0,0
690.0364218488851,1,0,0
90.93209451745585,1,1,1
770.2583632948225,1,0,0
883.9230578713735,0,0,0
1368.2166488084092,0,0,0
565.0346493829821,1,0,0
136.48466672931224,1,0,0
333.7621802617039,0,0,0
451.11482547462344,0,0,0
1038.2246116218616,0,0,0
845.7817212014196,0,0,0
440.2067596518062,1,0,0
4306.195772169813,0,0,1
930.8330084672093,0,0,0
270.79452875679993,0,0,0
107.34300462488686,1,0,0
165.88829258982588,1,0,1
282.30684939514094,1,0,1
175.16487495429402,0,0,0
206.4917454545804,1,0,0
335.60584821544654,0,0,0
190.402433662887,0,0,0
2270.751449355915,0,0,0
83.63571259200016,0,0,0
743.4123501127027,0,0,0
528.3055564893024,1,0,0
4038.6421660159203,0,0,0
118.8273456974049,0,0,0
507.2579937424304,0,0,0
3489.0596641267152,0,0,0
2006.2440619681547,0,0,0
1698.6630340361794,0,1,1
298.27508353350464,0,0,0
187.39953278648755,0,0,0
1104.5595986817837,0,0,0
2650.3850949599555,0,0,0
813.6504219047422,0,0,0
847.7275614585865,0,0,0
328.4750308106508,0,1,0
1467.4737584120885,1,0,0
207.07798214607084,0,0,0
391.08781311923264,0,0,0
554.1445500698305,1,0,0
708.4849626446985,1,0,1
277.6125835696058,1,0,0
121.98327214413544,1,0,1
943.1996574293565,0,0,0
340.5633684365418,0,0,0
870.4530682924436,1,0,0
167.6647527706798,1,0,0
656.1213780285276,1,0,0
760.5472481290778,1,0,0
53.21465145712133,0,0,0
410.3836013804232,0,0,0
144.34932683193162,1,0,1
65.47225877252488,1,0,0
4601.201311395324,1,0,0
389.13002251942027,1,0,0
1660.0706137698987,0,1,0
293.8888342934014,0,0,0
1144.1413510203515,1,0,1
1428.0662228282085,0,0,0
905.4465941691398,0,0,0
637.8566440452718,0,0,0
530.7578135053777,0,0,0
429.0433017039748,0,0,0
2652.5560482207807,1,0,1
1775.6070711417979,0,0,0
3353.1763894156916,0,0,0
132.72854183610556,1,0,0
1312.5513634605074,0,0,0
2786.1272652612406,1,0,0
199.9558097007977,0,0,0
68.81031747249688,1,0,0
1351.3931531886221,0,0,0
854.4271441986697,0,1,1
1844.0771413214777,1,0,0
150.5582464141926,1,0,1
1586.050111031868,0,0,0
225.17977306702295,1,0,0
178.715198965518,0,0,0
179.44465655995072,1,0,0
1685.1032825640086,0,0,0
1094.213639015969,0,0,0
740.3759563460444,0,0,0
444.4614016780681,0,0,0
2097.2026672943325,0,0,0
498.31274969744493,0,0,0
1696.0826628480697,0,0,0
578.2748811138804,0,0,0
473.1195658177371,0,0,0
621.1610598996026,1,0,0
358.6452754306421,0,0,0
1376.7773129369393,1,0,1
698.6028156955961,1,0,0
264.2425309970652,1,0,0
2298.3398495505835,1,1,1
484.33174235871127,0,1,1
784.2823821777635,0,0,0
2369.4956087096266,0,0,0
978.7993038573308,0,0,0
124.31461585777976,1,0,0
2810.616683932209,0,0,0
988.0769289348262,0,0,0
407.8263155513094,1,0,0
149.9768206164258,0,0,0
1580.001395680267,0,0,0
967.7755075628523,0,1,1
762.4138580490281,1,0,1
2243.303330536445,1,0,0
1553.990013696072,0,0,0
164.49132012634087,0,0,0
373.5625513958005,0,0,0
285.66961854883795,0,0,0
1362.3680618684116,1,0,0
34.107539857837935,0,0,0
843.713556386143,0,0,0
1437.413715859779,1,0,1
2093.667344385938,1,0,1
418.6745935450927,1,0,0
1721.8079635410031,0,0,0
117.24388509877734,0,0,0
1873.7439572116875,0,0,0
136.37963052807083,1,0,1
506.31463120986433,0,0,0
1596.00536332649,1,0,1
162.42178992041616,1,0,0
260.39302244475095,0,0,0
1281.0430976449054,0,0,0
1273.0961719916947,1,0,0
1024.8442087373908,1,0,0
1184.001709087617,1,0,0
782.4691011956381,0,0,0
290.0836992594099,0,0,0
424.1831937932634,1,0,0
200.40127451653183,1,0,0
2390.876139323652,0,0,0
875.6090546365986,0,0,0
512.2456594790224,1,0,0
619.9075063211633,0,0,0
2942.823736997211,1,0,1
166.46955012850069,0,0,0
882.444609108554,1,0,0
704.9944407931773,1,0,0
945.3443180030728,0,0,0
18.276180406497236,1,0,0
2056.6935225406964,1,0,0
2689.9885366912517,1,0,1
832.7154639433977,0,0,0
1192.8707405259581,1,0,0
2557.4693578456263,1,0,1
1228.3974533925182,0,0,0
165.5105091241217,1,0,1
858.7021498525602,0,0,0
933.220857034015,0,0,0
551.8745039228211,0,0,0
1333.490303883392,0,0,0
2723.6768857624747,1,0,1
2597.876213054117,1,0,1
599.3642963036176,0,0,0
120.17870455178418,1,0,0
4189.173989120706,0,0,0
1825.7181108184427,0,0,0
133.1459597170634,0,0,0
2536.307940963276,0,0,1
2039.4239312268635,0,0,0
731.5513859686492,1,0,0
894.7137868290748,0,0,0
509.1648434090136,0,0,0
56.31814924329379,0,0,0
408.2648863007411,0,0,0
1623.8079110661788,1,0,0
4.642784066342885,0,0,0
405.7138965901687,1,0,1
507.77809485467816,0,0,0
770.8830241238818,1,0,0
2523.9254761530415,0,0,0
425.17711089079006,1,0,0
426.1064859584953,0,0,0
1337.5089516655655,0,0,0
601.8777734923394,1,0,0
254.38247370272538,1,0,0
602.2823505761551,0,0,0
151.81992193138706,1,1,0
194.05450320809675,1,0,0
689.8880428028177,0,0,0
542.8762162560071,0,0,0
2463.2927352528127,0,0,1
450.03458303972826,0,0,0
868.9023837852719,1,0,1
1000.3907725178481,0,0,0
13.180944825659227,0,0,0
1089.268197035989,1,0,0
196.0586401992482,0,0,0
3245.9982722724267,1,0,0
160.9469043101801,1,0,0
535.5011145366069,1,0,1
89.21343765050312,1,0,0
5768.081615150759,0,0,1
697.5468656582261,0,0,0
904.8193240889457,0,0,0
69.43205082825416,0,0,0
1386.136255215999,1,0,0
235.6028382502632,0,0,0
2283.3148568116303,1,0,0
229.58882816083334,1,0,0
211.57042980881585,0,0,0
37.23434185767216,0,0,0
638.7857932954639,0,0,0
832.0441036761805,1,0,0
67.96694017915647,1,0,0
1494.0025935983722,0,0,0
603.8346502936217,0,0,0
743.1576545925968,0,0,0
581.1814717875803,1,0,0
512.0982012749214,0,0,0
820.1634571378747,0,0,0
168.70300676095547,1,0,0
200.8050862086255,1,0,0
1978.9493282961403,1,0,0
2920.9117092646857,0,0,1
467.30218747513857,1,0,0
315.73136569266603,0,0,0
1032.8232650944572,0,0,0
525.4895676072463,0,0,0
25.71414873264703,0,0,0
169.78360329951062,0,0,0
1258.6832598530455,1,0,0
1075.6497823175357,0,0,0
27.4698578844401,1,0,1
250.992973866705,0,0,0
262.761578950931,0,1,0
1114.4147228278518,1,0,1
19.907381292139405,1,0,0
109.93605860137282,0,0,0
1609.0184272962415,1,0,0
196.67770945178535,0,0,0
1057.6990889205767,1,0,0
272.04862220899525,0,0,0
104.74003348487132,1,0,0
278.61951641144725,0,0,0
1281.0948130970319,1,0,0
1935.8363374539297,1,1,1
1773.2509999755644,0,0,0
506.14248947508844,1,0,0
1102.876778404595,0,0,0
229.3934103289808,0,0,0
346.9335886125168,1,1,0
2266.5986286309044,0,1,0
13.087188396285002,0,0,0
89.38713963044913,0,0,0
233.05028023981518,1,0,0
26.890535224316885,0,0,0
200.20300329027276,0,0,0
874.7687287443666,1,0,1
547.1863183678004,1,0,1
2231.8630208218274,1,0,0
1700.6959030194785,1,0,1
418.27280516903204,1,0,0
300.3262521472785,0,0,0
477.5398081085377,0,0,0
892.3177501433053,1,0,0
312.0617098152729,1,0,0
978.5622455470876,1,0,0
526.6360392798111,0,0,0
803.0673665148445,0,0,0
572.925395091112,1,0,0
348.79997526233313,1,0,0
2965.2672211522035,1,0,0
1442.2545037326363,0,0,0
150.95449812302087,0,0,0
2028.5049277193239,1,0,1
668.3203296619165,1,0,0
2249.5394902897433,0,0,0
1608.7144539299004,0,0,0
553.7566192586073,1,0,0
22.725589477540115,1,0,0
312.9005477764867,0,0,0
780.0877556797963,0,0,0
1003.6973319345364,0,0,0
298.2546799289389,0,0,0
150.07441883071553,1,0,0
1801.3870871623917,0,0,0
4160.6241631872335,1,0,0
745.8945469720869,1,0,1
188.35486366007393,0,0,0
317.87647172893287,0,1,0
18.56188741076601,0,0,0
2456.888527693557,0,0,0
125.281043846203,0,0,0
859.2406688681559,1,0,0
320.2813286027929,1,0,0
807.8355154069853,1,0,0
1053.888633986027,1,0,0
1770.43919242236,1,0,1
231.20252750453585,1,0,0
11.056729631697197,0,0,0
147.20807068739052,1,0,0
2302.7715288531817,0,0,0
2070.6013520531224,0,0,1
909.8443101964925,0,0,0
917.583718505347,1,0,0
1093.7342294075124,1,1,0
192.82202863855215,1,0,0
2458.2095607713013,1,0,1
542.609634346318,0,1,1
483.11079932786845,1,0,0
731.716932622681,1,0,0
48.104664291977215,1,0,1
181.86170504927233,0,0,0
1339.5390904239632,0,0,0
86.4282756718436,1,0,0
924.2022189851156,0,0,0
281.5000336004408,1,0,0
493.14225692518835,0,0,0
340.65219195414596,1,0,0
439.5484777228535,0,0,0
1269.5639866386869,1,0,0
352.57153960555087,0,0,0
835.6435307057022,1,0,0
646.3597866902617,0,0,0
1089.6659230926784,1,0,0
2761.9216475129692,1,0,0
1318.9052712550429,0,0,0
241.99561324404732,1,0,1
31.679678824257845,0,0,0
304.1693020055879,0,0,0
904.0606518730973,0,0,0
52.795278099774684,1,0,0
685.9059560261888,0,0,0
908.4288399875602,0,0,0
406.8318779381004,1,0,0
1473.6499591467348,1,0,1
112.71891476467799,0,0,0
